,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
5223,2527880222,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-40m2-venda-RS553000-id-2527880222/,"Apartamento com Quarto à Venda, 40m²","Rua Sansão Alves dos Santos, 56 - Brooklin, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 553.000,,Broklin,2023-09-17 17:34
5224,2633916168,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-115m2-venda-RS1286000-id-2633916168/,"Apartamento com 3 Quartos à Venda, 115m²","Rua Barão do Triunfo - Brooklin, São Paulo - SP",115,3 Quartos,5 Banheiros,3 Vagas,"Academia
Playground
Perto de hospitais
Salão de festas",R$ 1.286.000,R$ 1.670,Broklin,2023-09-17 17:34
5225,2654812948,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1211000-id-2654812948/,"Apartamento com 2 Quartos à Venda, 80m²","Avenida Nova Independência, 110 - Brooklin, São Paulo - SP",80,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Condomínio fechado
Academia
Aceita animais
...",R$ 1.211.000,R$ 750,Broklin,2023-09-17 17:34
5226,2626004248,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-venda-RS1225000-id-2626004248/,"Apartamento com 2 Quartos à Venda, 75m²","Avenida Portugal, 231 - Brooklin, São Paulo - SP",75,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Academia
Ar-condicionado
Jardim
...",R$ 1.225.000,R$ 1.050,Broklin,2023-09-17 17:34
5227,2653635860,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-venda-RS1149970-id-2653635860/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Doutor Paschoal Imperatriz, 105 - Brooklin, São Paulo - SP",75,2 Quartos,2 Banheiros,1 Vaga,"Salão de jogos
Salão de festas
Área de serviço",R$ 1.149.970,R$ 852,Broklin,2023-09-17 17:34
5228,2654358453,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-145m2-venda-RS2230000-id-2654358453/,"Apartamento com 3 Quartos à Venda, 145m²","Avenida Morumbi, 7395 - Brooklin, São Paulo - SP",145,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Quintal
Aceita animais
...",R$ 2.230.000,,Broklin,2023-09-17 17:34
5229,2633591429,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-106m2-venda-RS1950000-id-2633591429/,"Apartamento com 2 Quartos à Venda, 106m²","Rua Santo Arcádio, 321 - Brooklin, São Paulo - SP",106,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Quintal
...",R$ 1.950.000,R$ 1.387,Broklin,2023-09-17 17:34
5230,2655330375,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-92m2-venda-RS1600000-id-2655330375/,"Apartamento com 2 Quartos à Venda, 92m²","Rua Arizona - Brooklin, São Paulo - SP",92,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Área de serviço
Varanda gourmet
...",R$ 1.600.000,R$ 1.500,Broklin,2023-09-17 17:34
5231,2605480879,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-134m2-venda-RS2130000-id-2605480879/,"Apartamento com 3 Quartos à Venda, 134m²","Rua Arizona, 1 - Brooklin, São Paulo - SP",134,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.130.000,R$ 1.650,Broklin,2023-09-17 17:34
5232,2638739077,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-98m2-venda-RS1680000-id-2638739077/,"Apartamento com 2 Quartos à Venda, 98m²","Rua Flórida, 1901 - Brooklin, São Paulo - SP",98,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 1.680.000,R$ 2.000,Broklin,2023-09-17 17:34
5233,2644026144,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-258m2-venda-RS3700000-id-2644026144/,"Apartamento com 4 Quartos à Venda, 258m²","Rua Barão do Triunfo - Brooklin, São Paulo - SP",258,4 Quartos,6 Banheiros,4 Vagas,"Piscina
Espaço gourmet
Ar-condicionado
Jardim
Playground
...",R$ 3.700.000,R$ 2.773,Broklin,2023-09-17 17:34
5234,2642697966,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-225m2-venda-RS4500000-id-2642697966/,"Apartamento com 4 Quartos à Venda, 225m²","Rua Michigan, 560 - Brooklin, São Paulo - SP",225,4 Quartos,5 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Aceita animais
...",R$ 4.500.000,R$ 2.000,Broklin,2023-09-17 17:34
5235,2577559430,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-130m2-venda-RS2500000-id-2577559430/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Doutor Paschoal Imperatriz, 50 - Brooklin, São Paulo - SP",130,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 2.500.000,R$ 1.000,Broklin,2023-09-17 17:34
5236,2624656193,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-132m2-venda-RS1799000-id-2624656193/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Arandu, 540 - Brooklin, São Paulo - SP",132,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Elevador
Academia
Jardim
Área de serviço
...",R$ 1.799.000,R$ 1.925,Broklin,2023-09-17 17:34
5237,2619146046,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-127m2-venda-RS1730000-id-2619146046/,"Apartamento com 3 Quartos à Venda, 127m²","Rua Bacaetava, 1 - Brooklin, São Paulo - SP",127,3 Quartos,4 Banheiros,2 Vagas,Condomínio fechado,"R$ 1.730.000
Preço abaixo do mercado",R$ 1.048,Broklin,2023-09-17 17:34
5238,2625846228,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-204m2-venda-RS4300000-id-2625846228/,"Apartamento com 4 Quartos à Venda, 204m²","Brooklin, São Paulo - SP",204,4 Quartos,3 Banheiros,3 Vagas,Ar-condicionado,R$ 4.300.000,,Broklin,2023-09-17 17:34
5239,2578591506,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-132m2-venda-RS2290000-id-2578591506/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Doutor Paschoal Imperatriz, 50 - Brooklin, São Paulo - SP",132,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.290.000,R$ 1.300,Broklin,2023-09-17 17:34
5240,2578214734,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-92m2-venda-RS890000-id-2578214734/,"Apartamento com 3 Quartos à Venda, 92m²","Rua Sansão Alves dos Santos, 237 - Brooklin, São Paulo - SP",92,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Aceita animais
Área de serviço
Quadra poliesportiva
Cozinha
...",R$ 890.000,R$ 827,Broklin,2023-09-17 17:34
5241,2652884566,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-90m2-venda-RS999990-id-2652884566/,"Apartamento com 3 Quartos à Venda, 90m²","Rua Indiana, 340 - Brooklin, São Paulo - SP",90,3 Quartos,3 Banheiros,2 Vagas,"Playground
Salão de festas
Área de serviço",R$ 999.990,R$ 1.514,Broklin,2023-09-17 17:34
5242,2628528050,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-136m2-venda-RS2068376-id-2628528050/,"Apartamento com 3 Quartos à Venda, 136m²","Brooklin, São Paulo - SP",136,3 Quartos,3 Banheiros,2 Vagas,,R$ 2.068.376,R$ 1,Broklin,2023-09-17 17:34
5243,2525801414,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-73m2-venda-RS1100000-id-2525801414/,"Apartamento com 2 Quartos à Venda, 73m²","Rua Nicolau Barreto - Brooklin, São Paulo - SP",73,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Espaço gourmet
...",R$ 1.100.000,R$ 840,Broklin,2023-09-17 17:34
5244,2644905146,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-185m2-venda-RS3490000-id-2644905146/,"Apartamento com 4 Quartos à Venda, 185m²","Rua Nova York - Brooklin, São Paulo - SP",185,4 Quartos,4 Banheiros,3 Vagas,Mobiliado,R$ 3.490.000,R$ 1.700,Broklin,2023-09-17 17:34
5245,2641408431,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-122m2-venda-RS1910000-id-2641408431/,"Apartamento com 4 Quartos à Venda, 122m²","Avenida Nova Independência, 110 - Brooklin, São Paulo - SP",122,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.910.000,R$ 1.250,Broklin,2023-09-17 17:34
5246,2645602587,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-70m2-venda-RS830000-id-2645602587/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Guaraiúva, 553 - Brooklin, São Paulo - SP",70,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Salão de festas
Piscina",R$ 830.000,,Broklin,2023-09-17 17:34
5247,2587600166,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-102m2-venda-RS1340000-id-2587600166/,"Apartamento com 3 Quartos à Venda, 102m²","Rua Nebraska, 432 - Brooklin, São Paulo - SP",102,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Academia
Garagem
Jardim
Playground
...",R$ 1.340.000,R$ 1.860,Broklin,2023-09-17 17:34
5248,2611041610,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-71m2-venda-RS1280000-id-2611041610/,"Apartamento com 2 Quartos à Venda, 71m²","Rua Pássaros e Flores, 223 - Brooklin, São Paulo - SP",71,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Espaço gourmet
Jardim
Playground
...",R$ 1.280.000,R$ 675,Broklin,2023-09-17 17:34
5249,2651576378,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-138m2-venda-RS1807970-id-2651576378/,"Apartamento com 4 Quartos à Venda, 138m²","Rua Arandu, 481 - Brooklin, São Paulo - SP",138,4 Quartos,5 Banheiros,3 Vagas,"Playground
Quadra poliesportiva
Salão de festas
Área de serviço",R$ 1.807.970,R$ 2.000,Broklin,2023-09-17 17:34
5250,2646424118,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-40m2-venda-RS550000-id-2646424118/,"Apartamento com Quarto à Venda, 40m²","Avenida Portugal, 1278 - Brooklin, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Condomínio fechado
Ar-condicionado
Playground
...",R$ 550.000,R$ 700,Broklin,2023-09-17 17:34
5251,2645609298,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-136m2-venda-RS2750000-id-2645609298/,"Apartamento com 3 Quartos à Venda, 136m²","Rua Rosa Gaeta Lazara, 93 - Brooklin, São Paulo - SP",136,3 Quartos,4 Banheiros,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.750.000,R$ 1.200,Broklin,2023-09-17 17:34
5252,2655446008,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-260m2-venda-RS1750000-id-2655446008/,"Apartamento com 3 Quartos à Venda, 260m²","Brooklin, São Paulo - SP",260,3 Quartos,3 Banheiros,4 Vagas,"Piscina
Elevador
Varanda
Aceita animais
Área de serviço
...","R$ 1.750.000
Preço abaixo do mercado",R$ 4.200,Broklin,2023-09-17 17:34
5253,2629207175,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-95m2-venda-RS1806036-id-2629207175/,"Apartamento com 3 Quartos à Venda, 95m²","Avenida Roque Petroni Júnior - Brooklin, São Paulo - SP",95,3 Quartos,2 Banheiros,2 Vagas,"Academia
Piscina
Playground
Sauna",R$ 1.806.036,R$ 700,Broklin,2023-09-17 17:34
5254,2652587382,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-99m2-venda-RS1795023-id-2652587382/,"Apartamento com 2 Quartos à Venda, 99m²","Rua Francisco Dias Velho - Brooklin, São Paulo - SP",99,2 Quartos,3 Banheiros,1 Vaga,"Playground
Piscina infantil
Salão de festas
Quadra poliesportiva
Salão de jogos
...",R$ 1.795.023,,Broklin,2023-09-17 17:34
5255,2652437103,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-98m2-venda-RS729980-id-2652437103/,"Apartamento com 3 Quartos à Venda, 98m²","Rua Porto Martins, 85 - Brooklin, São Paulo - SP",98,3 Quartos,2 Banheiros,1 Vaga,Área de serviço,"R$ 729.980
Preço abaixo do mercado",R$ 1.297,Broklin,2023-09-17 17:34
5256,2642925088,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-39m2-venda-RS679800-id-2642925088/,"Apartamento com Quarto à Venda, 39m²","Rua Flórida, 103 - Brooklin, São Paulo - SP",39,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Academia
...",R$ 679.800,R$ 500,Broklin,2023-09-17 17:34
5257,2649760908,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS1393000-id-2649760908/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Professor José Leite e Oiticica, 434 - Brooklin, São Paulo - SP",69,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...",R$ 1.393.000,R$ 1.200,Broklin,2023-09-17 17:34
5258,2651738065,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-71m2-venda-RS1149990-id-2651738065/,"Apartamento com 2 Quartos à Venda, 71m²","Avenida Padre Antônio José dos Santos, 102 - Brooklin, São Paulo - SP",71,2 Quartos,2 Banheiros,1 Vaga,"Salão de jogos
Ar-condicionado
Salão de festas
Área de serviço",R$ 1.149.990,R$ 900,Broklin,2023-09-17 17:34
5259,2655864669,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-54m2-venda-RS600000-id-2655864669/,"Apartamento com 2 Quartos à Venda, 54m²","Rua Pensilvânia - Brooklin, São Paulo - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Elevador
Aceita animais
Jardim
Área de serviço
...",R$ 600.000,R$ 495,Broklin,2023-09-17 17:34
5260,2651722281,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-158m2-venda-RS2340000-id-2651722281/,"Apartamento com 4 Quartos à Venda, 158m²","Rua Nebraska, 309 - Brooklin, São Paulo - SP",158,4 Quartos,1 Banheiro,3 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Playground
...",R$ 2.340.000,R$ 2.400,Broklin,2023-09-17 17:34
5261,2647617459,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-110m2-venda-RS1590000-id-2647617459/,"Apartamento com 3 Quartos à Venda, 110m²","Avenida Portugal - Brooklin, São Paulo - SP",110,3 Quartos,2 Banheiros,2 Vagas,"Interfone
Área de serviço",R$ 1.590.000,R$ 1.700,Broklin,2023-09-17 17:34
5262,2617638550,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-51m2-venda-RS530000-id-2617638550/,"Apartamento com Quarto à Venda, 51m²","Rua Nebraska, 60 - Brooklin, São Paulo - SP",51,1 Quarto,2 Banheiros,1 Vaga,Elevador,R$ 530.000,R$ 760,Broklin,2023-09-17 17:34
5263,2570235425,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-240m2-venda-RS3449990-id-2570235425/,"Apartamento com 4 Quartos à Venda, 240m²","Rua Arizona - Brooklin, São Paulo - SP",240,4 Quartos,6 Banheiros,4 Vagas,"Piscina
Mobiliado
Churrasqueira
Academia
Ar-condicionado
...",R$ 3.449.990,R$ 2.700,Broklin,2023-09-17 17:34
5264,2567692873,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-178m2-venda-RS2949990-id-2567692873/,"Apartamento com 3 Quartos à Venda, 178m²","Rua das Margaridas, 133 - Brooklin, São Paulo - SP",178,3 Quartos,4 Banheiros,3 Vagas,"Churrasqueira
Piscina
Área de serviço",R$ 2.949.990,R$ 1.700,Broklin,2023-09-17 17:34
5265,2641963110,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS1600000-id-2641963110/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Rosa Gaeta Lazara - Brooklin, São Paulo - SP",69,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.600.000,R$ 1.000,Broklin,2023-09-17 17:34
5266,2633220181,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS750000-id-2633220181/,"Apartamento com 2 Quartos à Venda, 69m²","Brooklin, São Paulo - SP",69,2 Quartos,2 Banheiros,1 Vaga,,R$ 750.000,R$ 1.500,Broklin,2023-09-17 17:34
5267,2648062797,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-125m2-venda-RS1780000-id-2648062797/,"Apartamento com 3 Quartos à Venda, 125m²","Rua Getúlio Soares da Rocha, 135 - Brooklin, São Paulo - SP",125,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.780.000,R$ 1.135,Broklin,2023-09-17 17:34
5268,2611730858,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-64m2-venda-RS800000-id-2611730858/,"Apartamento com Quarto à Venda, 64m²","Rua Nova York - Brooklin, São Paulo - SP",64,1 Quarto,2 Banheiros,1 Vaga,"Churrasqueira
Elevador
Ar-condicionado
Playground
Salão de festas
...",R$ 800.000,R$ 654,Broklin,2023-09-17 17:34
5269,2651894298,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-110m2-venda-RS949980-id-2651894298/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Barão do Triunfo, 1528 - Brooklin, São Paulo - SP",110,3 Quartos,2 Banheiros,1 Vaga,"Quadra poliesportiva
Salão de festas
Churrasqueira",R$ 949.980,R$ 1.345,Broklin,2023-09-17 17:34
5270,2643889978,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-138m2-venda-RS2170000-id-2643889978/,"Apartamento com 2 Quartos à Venda, 138m²","Brooklin, São Paulo - SP",138,2 Quartos,4 Banheiros,2 Vagas,"Elevador
Academia
Espaço gourmet
Garagem
Ar-condicionado
...",R$ 2.170.000,R$ 1.540,Broklin,2023-09-17 17:34
5271,2655395406,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-33m2-venda-RS320000-id-2655395406/,"Apartamento com Quarto à Venda, 33m²","Rua Hans Oersted, 115 - Brooklin, São Paulo - SP",33,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 320.000,R$ 1.240,Broklin,2023-09-17 17:34
5272,2516362276,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-104m2-venda-RS1390000-id-2516362276/,"Apartamento com 2 Quartos à Venda, 104m²","Rua Pássaros e Flores, 105 - Brooklin, São Paulo - SP",104,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...",R$ 1.390.000,R$ 1.250,Broklin,2023-09-17 17:34
5273,2630525597,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-64m2-venda-RS1250000-id-2630525597/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Nova York - Brooklin, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Espaço gourmet
Ar-condicionado
Salão de festas
...",R$ 1.250.000,R$ 620,Broklin,2023-09-17 17:34
5274,2572704950,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-84m2-venda-RS1650000-id-2572704950/,"Apartamento com Quarto à Venda, 84m²","Rua Nova York, 245 - Brooklin, São Paulo - SP",84,1 Quarto,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Academia
Espaço gourmet
...",R$ 1.650.000,R$ 1.271,Broklin,2023-09-17 17:34
5275,2647393060,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-26m2-venda-RS370000-id-2647393060/,"Apartamento com Quarto à Venda, 26m²","Avenida Roque Petroni Júnior - Brooklin, São Paulo - SP",26,1 Quarto,1 Banheiro,-- Vaga,"Espaço gourmet
Piscina
Salão de festas
Sauna",R$ 370.000,R$ 250,Broklin,2023-09-17 17:34
5276,2628137769,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-28m2-venda-RS360000-id-2628137769/,"Apartamento com Quarto à Venda, 28m²","Rua Eleutério, 59 - Brooklin, São Paulo - SP",28,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 360.000,R$ 350,Broklin,2023-09-17 17:34
5277,2645719279,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-151m2-venda-RS2585000-id-2645719279/,"Apartamento com 4 Quartos à Venda, 151m²","Rua Nova York, 365 - Brooklin, São Paulo - SP",151,4 Quartos,5 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 2.585.000,R$ 1.500,Broklin,2023-09-17 17:34
5278,2629357960,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1600000-id-2629357960/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Getúlio Soares da Rocha, 135 - Brooklin, São Paulo - SP",100,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Condomínio fechado
Academia
Espaço gourmet
...",R$ 1.600.000,,Broklin,2023-09-17 17:34
5279,2651603668,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-66m2-venda-RS689970-id-2651603668/,"Apartamento com 2 Quartos à Venda, 66m²","Rua João de Lacerda Soares, 133 - Brooklin, São Paulo - SP",66,2 Quartos,1 Banheiro,1 Vaga,"Salão de festas
Área de serviço",R$ 689.970,R$ 1.116,Broklin,2023-09-17 17:34
5280,2643762088,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-74m2-venda-RS865000-id-2643762088/,"Apartamento com 2 Quartos à Venda, 74m²","Rua Andréa Paulinetti, 242 - Brooklin, São Paulo - SP",74,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...","R$ 865.000
Preço abaixo do mercado",R$ 740,Broklin,2023-09-17 17:34
5281,2641739402,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-42m2-venda-RS680000-id-2641739402/,"Apartamento com Quarto à Venda, 42m²","Rua Flórida, 103 - Brooklin, São Paulo - SP",42,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Quintal
...",R$ 680.000,R$ 600,Broklin,2023-09-17 17:34
5282,2537005763,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-40m2-venda-RS560000-id-2537005763/,"Apartamento com 2 Quartos à Venda, 40m²","Rua Bartolomeu Feio - Brooklin, São Paulo - SP",40,2 Quartos,1 Banheiro,-- Vaga,,R$ 560.000,,Broklin,2023-09-17 17:34
5283,2640831890,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-91m2-venda-RS1039000-id-2640831890/,"Apartamento com 3 Quartos à Venda, 91m²","Rua Gabriel de Lara, 545 - Brooklin, São Paulo - SP",91,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 1.039.000,R$ 1.000,Broklin,2023-09-17 17:34
5284,2518970117,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-138m2-venda-RS2150000-id-2518970117/,"Apartamento com 3 Quartos à Venda, 138m²","Brooklin, São Paulo - SP",138,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Garagem
Ar-condicionado
...",R$ 2.150.000,R$ 1.700,Broklin,2023-09-17 17:34
5285,2653391382,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-165m2-venda-RS1300000-id-2653391382/,"Apartamento com 3 Quartos à Venda, 165m²","Rua Barão do Triunfo, 756 - Brooklin, São Paulo - SP",165,3 Quartos,5 Banheiros,2 Vagas,"Piscina
Academia
Aceita animais
Área de serviço
Playground
...","R$ 1.300.000
Preço abaixo do mercado",R$ 2.200,Broklin,2023-09-17 17:34
5286,2653829959,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-173m2-venda-RS3500000-id-2653829959/,"Apartamento com 4 Quartos à Venda, 173m²","Brooklin, São Paulo - SP",173,4 Quartos,4 Banheiros,3 Vagas,,R$ 3.500.000,R$ 1.600,Broklin,2023-09-17 17:34
