,Unnamed: 0,id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Churrasqueira,Escritório,Perto de hospitais,Área de lazer,Quadra poliesportiva,Quintal,Espaço gourmet,Sala de massagem,TV a cabo,Próximo a shopping,Sistema de alarme,Perto de shopping,Janela grande,Quadra de tênis,Varanda,Depósito,Salão de festas,Acesso para deficientes,Jardim,Condomínio fechado,Área de serviço,Zelador,Armário embutido,Box blindex,Academia,Varanda gourmet,Aquecimento,Perto de vias de acesso,Guarita blindada,Mais de um andar,Copa,Salão de jogos,Vista exterior,Vista para o mar,Elevador,Segurança 24h,Cozinha gourmet,Piscina infantil,Perto de escolas,Porcelanato,Espaço verde / Parque,Ar-condicionado,Cozinha americana,Circuito de segurança,Piscina,Recepção,Serviços públicos essenciais,Portaria 24h,Sala de jantar,Guarita,Sauna,Gerador elétrico,Móvel planejado,Coworking,Energia solar,...,Armário embutido no quarto,Piso frio,Cinema,Mobiliado,Bicicletário,Interfone,Conexão à internet,Aceita animais,Vigia,Playground,Sala de almoço,Piscina para adulto,Cozinha,Lavanderia,Pé direito alto,Closet,Armário na cozinha,Varanda fechada com vidro,Quadra de squash,Dependência de empregados,Arvorismo,Perto de transporte público,Portão eletrônico
5086,5175,2470280601,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-141m2-venda-RS1490000-id-2470280601/,"Apartamento com 3 Quartos à Venda, 141m²","Rua Dom Mateus, 120 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Varanda, Academia, ...",ipiranga,2023-07-15 16:23:00,3,5,0,1650.0,1490000,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,5176,2561777191,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-125m2-venda-RS1382000-id-2561777191/,"Apartamento com 4 Quartos à Venda, 125m²","Rua Marquês Olinda, 125 - Ipiranga, São Paulo - SP","Piscina, Mobiliado, Churrasqueira, Elevador, Condomínio fechado, ...",ipiranga,2023-07-15 16:23:00,4,4,0,875.0,1382000,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,5177,2561544836,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-127m2-venda-RS1650000-id-2561544836/,"Apartamento com 3 Quartos à Venda, 127m²","Rua Delmira Ferreira, 119 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Condomínio fechado, Espaço gourmet, Ar-condicionado, ...",ipiranga,2023-07-15 16:23:00,3,5,0,800.0,1650000,127,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,5178,2619951956,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-74m2-venda-RS810000-id-2619951956/,"Apartamento com 3 Quartos à Venda, 74m²","Rua Maria Bucalem Haddad, 123 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Condomínio fechado, Academia, Jardim, ...",ipiranga,2023-07-15 16:23:00,3,7,0,640.0,810000,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,5179,2631888070,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-87m2-venda-RS959000-id-2631888070/,"Apartamento com 2 Quartos à Venda, 87m²","Rua Clemente Pereira - Ipiranga, São Paulo - SP","Academia, Churrasqueira, Piscina, Playground, Salão de festas",ipiranga,2023-07-15 16:23:00,2,3,0,541.0,959000,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,5180,2574601857,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-96m2-venda-RS900000-id-2574601857/,"Apartamento com 3 Quartos à Venda, 96m²","Rua Martinho da Silva - Ipiranga, São Paulo - SP",,ipiranga,2023-07-15 16:23:00,3,3,0,1050.0,900000,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,5181,2624407643,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-68m2-venda-RS445246-id-2624407643/,"Apartamento com Quarto à Venda, 68m²","Avenida Doutor Ricardo Jafet, 1732 - Ipiranga, São Paulo - SP","Churrasqueira, Elevador, Condomínio fechado, Academia, Playground, ...",ipiranga,2023-07-15 16:23:00,1,1,0,,445246,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,5182,2637256357,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-68m2-venda-RS470000-id-2637256357/,"Apartamento com 2 Quartos à Venda, 68m²","Rua Brigadeiro Jordão - Ipiranga, São Paulo - SP",,ipiranga,2023-07-15 16:23:00,2,1,0,580.0,470000,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,5183,2558002923,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-72m2-venda-RS750000-id-2558002923/,"Apartamento com 2 Quartos à Venda, 72m²","Rua Cônego Januário, 165 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Aceita animais, ...",ipiranga,2023-07-15 16:23:00,2,2,0,431.0,750000,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,5184,2630536781,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-72m2-venda-RS895000-id-2630536781/,"Apartamento com 2 Quartos à Venda, 72m²","Rua Salvador Simões, 590 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Varanda, Academia, Espaço gourmet, ...",ipiranga,2023-07-15 16:23:00,2,3,0,,895000,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,5185,2641062682,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-87m2-venda-RS910000-id-2641062682/,"Apartamento com 3 Quartos à Venda, 87m²","Rua Arcipreste Ezequias, 473 - Ipiranga, São Paulo - SP","Piscina, Varanda",ipiranga,2023-07-15 16:23:00,3,2,0,1000.0,910000,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,5186,2561674782,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-44m2-venda-RS450000-id-2561674782/,"Apartamento com Quarto à Venda, 44m²","Rua Marquesa de Santos - Ipiranga, São Paulo - SP","Piscina, Elevador, Condomínio fechado, Área de serviço, Playground, ...",ipiranga,2023-07-15 16:23:00,1,1,0,500.0,450000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,5187,2643056055,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipiranga-zona-sul-sao-paulo-31m2-venda-RS315000-id-2643056055/,"Apartamento com Quarto à Venda, 31m²","Rua Teodoro de Beaurepaire, 396 - Ipiranga, São Paulo - SP",,ipiranga,2023-07-15 16:23:00,1,1,0,1.0,315000,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,5188,2629066148,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-89m2-venda-RS989350-id-2629066148/,"Apartamento com 3 Quartos à Venda, 89m²","Rua Cipriano Barata, 100 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Academia, Aceita animais, Playground, ...",ipiranga,2023-07-15 16:23:00,3,3,0,840.0,989350,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,5189,2631287181,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-111m2-venda-RS1450000-id-2631287181/,"Apartamento com 3 Quartos à Venda, 111m²","Rua Lino Coutinho, 75 - Ipiranga, São Paulo - SP","Piscina, Elevador, Área de serviço, Varanda gourmet, Quadra poliesportiva, ...",ipiranga,2023-07-15 16:23:00,3,3,0,1003.0,1450000,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,5190,2594359184,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-115m2-venda-RS1570000-id-2594359184/,"Apartamento com 3 Quartos à Venda, 115m²","Rua Percílio Neto, 167 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Quintal, ...",ipiranga,2023-07-15 16:23:00,3,4,0,1090.0,1570000,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,5191,2565550202,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-236m2-venda-RS3021000-id-2565550202/,"Apartamento com 4 Quartos à Venda, 236m²","Rua Xavier de Almeida - Ipiranga, São Paulo - SP","Churrasqueira, Elevador, Academia, Jardim, Área de serviço, ...",ipiranga,2023-07-15 16:23:00,4,5,0,2100.0,3021000,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,5192,2622973426,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-69m2-venda-RS400000-id-2622973426/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Oliveira Alves, 608 - Ipiranga, São Paulo - SP","Interfone, Área de serviço",ipiranga,2023-07-15 16:23:00,2,1,0,733.0,400000,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,5193,2632621880,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-70m2-venda-RS639000-id-2632621880/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Mil Oitocentos e Vinte e Dois, 1453 - Ipiranga, São Paulo - SP","Interfone, TV a cabo",ipiranga,2023-07-15 16:23:00,2,2,0,580.0,639000,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,5194,2582108463,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-140m2-venda-RS1900000-id-2582108463/,"Apartamento com 3 Quartos à Venda, 140m²","Rua Cipriano Barata, 926 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",ipiranga,2023-07-15 16:23:00,3,5,0,950.0,1900000,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,5195,2432965995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-82m2-venda-RS600000-id-2432965995/,"Apartamento com 2 Quartos à Venda, 82m²","Rua Lino Coutinho, 1471 - Ipiranga, São Paulo - SP",,ipiranga,2023-07-15 16:23:00,2,2,0,818.0,600000,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,5196,2624393998,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-70m2-venda-RS640000-id-2624393998/,"Apartamento com 2 Quartos à Venda, 70m²","Ipiranga, São Paulo - SP","Churrasqueira, Cozinha, Elevador",ipiranga,2023-07-15 16:23:00,2,2,0,52323.0,640000,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5108,5197,2629054309,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-67m2-venda-RS510000-id-2629054309/,"Apartamento com 2 Quartos à Venda, 67m²","Rua Lima e Silva, 135 - Ipiranga, São Paulo - SP","Churrasqueira, Elevador, Varanda, Salão de festas, Perto de vias de acesso, ...",ipiranga,2023-07-15 16:23:00,2,2,0,735.0,510000,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,5198,2559537291,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-55m2-venda-RS609000-id-2559537291/,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Doutor Gentil de Moura, 655 - Ipiranga, São Paulo - SP","Piscina, Mobiliado, Churrasqueira, Elevador, Condomínio fechado, ...",ipiranga,2023-07-15 16:23:00,2,2,0,600.0,609000,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,5199,2545308277,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-220m2-venda-RS3000000-id-2545308277/,"Apartamento com 3 Quartos à Venda, 220m²","Rua Xavier de Almeida - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Academia, Espaço gourmet, Garagem, ...",ipiranga,2023-07-15 16:23:00,3,4,1,1500.0,3000000,220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,5200,2641066767,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-81m2-venda-RS740000-id-2641066767/,"Apartamento com 2 Quartos à Venda, 81m²","Avenida Dom Pedro I, 773 - Ipiranga, São Paulo - SP","Piscina, Varanda, Área de serviço",ipiranga,2023-07-15 16:23:00,2,2,0,900.0,740000,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,5201,2567602963,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-70m2-venda-RS480000-id-2567602963/,"Apartamento com 3 Quartos à Venda, 70m²","Rua Gonçalves Ledo - Ipiranga, São Paulo - SP","Churrasqueira, Cozinha, Quadra poliesportiva, Varanda, Área de serviço",ipiranga,2023-07-15 16:23:00,3,1,0,690.0,480000,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5113,5202,2551950718,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-68m2-venda-RS604000-id-2551950718/,"Apartamento com 2 Quartos à Venda, 68m²","Rua Clemente Pereira, 665 - Ipiranga, São Paulo - SP","Piscina, Mobiliado, Churrasqueira, Elevador, Condomínio fechado, ...",ipiranga,2023-07-15 16:23:00,2,2,0,585.0,604000,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,5203,2554825553,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-108m2-venda-RS1144000-id-2554825553/,"Apartamento com 4 Quartos à Venda, 108m²","Rua Lord Cockrane - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Academia, Área de serviço, Armário na cozinha, ...",ipiranga,2023-07-15 16:23:00,4,4,0,780.0,1144000,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5115,5204,2590201314,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-66m2-venda-RS457000-id-2590201314/,"Apartamento com 2 Quartos à Venda, 66m²","Rua Campante - Ipiranga, São Paulo - SP","Piscina, Quadra poliesportiva",ipiranga,2023-07-15 16:23:00,2,2,0,450.0,457000,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,5205,2621534617,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1139000-id-2621534617/,"Apartamento com 2 Quartos à Venda, 100m²","Rua dos Sorocabanos, 692 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",ipiranga,2023-07-15 16:23:00,2,3,0,1.0,1139000,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,5206,2564929897,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-137m2-venda-RS1000000-id-2564929897/,"Apartamento com 4 Quartos à Venda, 137m²","Rua Agostinho Gomes, 960 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",ipiranga,2023-07-15 16:23:00,4,4,0,1550.0,1000000,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,5207,2624579713,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-70m2-venda-RS650000-id-2624579713/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Mil Oitocentos e Vinte e Dois, 1453 - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Varanda, Ar-condicionado, ...",ipiranga,2023-07-15 16:23:00,2,2,0,550.0,650000,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,5208,2581050105,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-69m2-venda-RS460000-id-2581050105/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Bom Pastor - Ipiranga, São Paulo - SP","Elevador, Condomínio fechado, Aceita animais, Área de serviço, Portaria 24h, ...",ipiranga,2023-07-15 16:23:00,2,1,0,596.0,460000,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,5209,2538772173,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-134m2-venda-RS1049000-id-2538772173/,"Apartamento com 2 Quartos à Venda, 134m²","Rua Antônio Marcondes - Ipiranga, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Varanda, ...",ipiranga,2023-07-15 16:23:00,2,2,0,900.0,1049000,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,5210,2545301226,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-68m2-venda-RS450000-id-2545301226/,"Apartamento com 2 Quartos à Venda, 68m²","Rua do Manifesto - Ipiranga, São Paulo - SP","Churrasqueira, Academia, Aceita animais, Garagem, Playground, ...",ipiranga,2023-07-15 16:23:00,2,1,1,495.0,450000,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,5211,2641066855,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-108m2-venda-RS1400000-id-2641066855/,"Apartamento com 3 Quartos à Venda, 108m²","Rua Lord Cockrane, 820 - Ipiranga, São Paulo - SP","Piscina, Varanda",ipiranga,2023-07-15 16:23:00,3,2,0,780.0,1400000,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
